Datetime,PM2.5,PM10,NO2,NH3,SO2,CO,O3,NOx,NO,Benzene,Toluene,Xylene
2019-12-04 16:00:00,110.63,187.9,42.42,36.61,12.48,0.8,85.18,32.67,10.73,3.2,32.93,0.17
2019-12-04 17:00:00,101.68,188.94,50.71,37.51,11.07,0.98,64.03,36.92,8.32,3.3,34.56,0.12
2019-12-04 18:00:00,110.54,216.83,77.96,39.29,9.84,1.5,29.87,68.25,26.83,4.85,45.63,0.12
2019-12-04 19:00:00,137.79,277.56,90.43,43.76,10.38,2.23,19.51,110.28,64.28,6.2,67.62,0.14
2019-12-04 20:00:00,182.66,332.58,98.14,49.26,12.6,3.3,19.81,164.74,123.91,6.54,78.94,0.2
2019-12-04 21:00:00,224.82,390.84,105.89,52.41,15.97,4.12,20.39,201.58,164.14,6.75,74.31,0.53
2019-12-04 22:00:00,259.04,446.35,105.86,53.51,19.37,4.83,23.08,203.19,189.2,7.92,86.02,0.57
2019-12-04 23:00:00,277.7,473.82,103.31,54.68,19.88,5.1,25.96,223.26,206.31,9.55,97.35,0.87
2019-12-05 00:00:00,297.3,484.63,101.22,58.53,20.5,5.26,25.95,227.11,212.68,8.82,96.4,1.05
2019-12-05 01:00:00,300.21,466.81,98.16,56.82,20.11,4.76,25.88,222.29,209.16,8.89,94.3,1.06
2019-12-05 02:00:00,294.23,443.32,88.71,56.38,19.86,4.32,29.98,217.58,204.74,8.24,97.45,1.26
2019-12-05 03:00:00,286.54,413.24,81.21,59.21,18.38,4.08,28.62,201.68,194.89,8.8,74.49,1.26
2019-12-05 04:00:00,276.69,391.02,74.06,54.29,15.7,3.81,28.16,189.05,187.46,9.45,81.47,2.96
2019-12-05 05:00:00,274.61,379.08,73.2,54.01,16.45,3.6,31.23,167.92,167.06,9.86,77.23,1.15
2019-12-05 06:00:00,278.69,381.2,73.03,50.92,15.13,3.4,29.19,173.11,159.51,8.75,63.75,0.95
2019-12-05 07:00:00,282.93,384.84,69.24,51.15,13.98,3.27,27.11,188.59,166.63,8.88,79.97,0.83
2019-12-05 08:00:00,290.73,406.42,72.64,49.6,13.59,3.68,26.24,210.41,190.49,9.58,78.99,1.01
2019-12-05 09:00:00,313.58,469.08,101.92,55.74,13.53,3.71,28.11,219.12,178.11,9.57,81.48,1.23
2019-12-05 10:00:00,329.45,505.24,135.04,60.02,14.27,3.09,29.48,186.87,119.08,8.25,85.14,1.45
2019-12-05 11:00:00,326.18,475.94,128.31,61.9,14.67,2.21,43.05,126.36,57.87,7.59,62.34,1.92
2019-12-05 12:00:00,287.06,424.45,95.69,56.98,14.1,1.69,60.46,86.63,34.38,6.26,49.22,1.16
2019-12-05 13:00:00,243.8,366.35,80.0,54.0,15.06,1.4,80.04,68.7,24.29,6.92,42.54,2.75
2019-12-05 14:00:00,221.64,330.38,76.88,53.04,14.29,1.28,88.57,61.33,17.75,5.87,35.61,2.53
2019-12-05 15:00:00,208.38,318.81,69.71,52.97,13.18,1.19,102.25,52.87,13.01,5.61,39.49,1.61
2019-12-05 16:00:00,201.6,315.0,65.35,52.04,12.39,1.31,104.31,47.52,9.49,5.42,46.74,0.72
2019-12-05 17:00:00,202.37,328.38,77.12,51.34,10.87,1.39,72.0,55.15,10.8,5.36,58.56,0.44
2019-12-05 18:00:00,205.25,357.41,100.88,51.0,9.41,1.93,37.11,95.2,40.58,6.61,55.99,0.67
2019-12-05 19:00:00,232.26,421.12,111.8,53.27,10.51,2.4,25.45,119.46,72.64,7.44,73.22,1.58
2019-12-05 20:00:00,267.07,448.45,107.54,56.66,11.65,2.86,23.51,138.24,95.61,7.52,76.31,2.74
2019-12-05 21:00:00,292.42,491.9,108.47,58.43,12.58,3.27,22.21,168.43,119.68,8.31,85.01,3.48
2019-12-05 22:00:00,302.16,497.04,106.04,56.94,13.28,3.39,22.93,171.04,134.92,8.92,89.95,5.19
2019-12-05 23:00:00,312.66,502.75,100.55,59.57,13.99,3.43,26.03,171.54,152.73,9.49,94.97,6.52
2019-12-06 00:00:00,316.56,489.4,97.98,56.16,14.87,3.38,27.21,171.33,153.5,10.27,98.37,5.43
2019-12-06 01:00:00,323.79,481.62,89.97,64.21,12.86,3.12,27.66,152.79,137.87,10.16,97.79,4.93
2019-12-06 02:00:00,315.62,462.4,79.55,62.22,11.58,2.72,26.24,140.98,119.28,10.3,96.29,4.13
2019-12-06 03:00:00,305.27,437.48,73.7,57.58,11.09,2.41,23.72,133.47,115.37,9.79,77.93,2.94
2019-12-06 04:00:00,288.33,409.27,65.97,56.91,10.97,2.25,21.46,127.83,114.19,9.53,69.92,2.31
2019-12-06 05:00:00,283.21,399.09,57.77,56.34,11.24,2.08,20.4,119.83,95.85,9.53,62.87,0.88
2019-12-06 06:00:00,280.21,384.44,54.1,57.7,11.11,1.94,20.1,116.23,95.18,9.31,57.93,0.66
2019-12-06 07:00:00,277.8,385.79,54.91,59.27,10.32,1.97,20.89,120.89,99.55,9.08,56.21,0.75
2019-12-06 08:00:00,287.98,405.92,57.54,56.79,10.33,2.26,22.74,142.58,120.51,8.82,53.47,0.97
2019-12-06 09:00:00,310.45,454.59,76.78,61.51,10.62,2.38,24.52,139.68,106.96,8.9,53.32,1.44
2019-12-06 10:00:00,339.93,494.42,93.44,66.82,12.33,2.02,28.69,113.45,65.15,8.31,50.84,1.82
2019-12-06 11:00:00,322.02,456.02,83.63,63.86,16.32,1.66,37.42,85.09,38.4,7.72,50.45,1.43
2019-12-06 12:00:00,253.15,368.92,66.15,59.39,17.67,1.25,50.83,58.82,22.4,6.59,42.73,0.92
2019-12-06 13:00:00,193.55,292.43,52.47,55.7,20.23,1.04,66.01,43.71,14.82,5.74,43.19,0.56
2019-12-06 14:00:00,156.36,234.31,46.5,54.27,19.91,1.02,69.67,37.82,12.2,5.05,37.93,0.66
2019-12-06 15:00:00,139.09,215.14,46.65,52.94,18.53,1.06,67.75,37.23,11.42,4.57,33.42,0.45
2019-12-06 16:00:00,139.44,215.37,49.55,53.24,16.13,1.17,60.03,37.08,8.99,4.75,33.0,0.33
2019-12-06 17:00:00,142.71,229.88,60.11,52.59,14.12,1.26,43.35,44.62,10.64,4.87,39.14,0.41
2019-12-06 18:00:00,140.13,245.84,74.45,49.97,11.54,1.62,22.46,77.72,37.75,5.8,38.67,0.4
2019-12-06 19:00:00,151.74,276.01,79.99,49.43,11.29,2.09,16.93,105.29,62.96,7.17,45.86,0.91
2019-12-06 20:00:00,173.69,307.61,80.95,54.02,12.12,2.39,17.79,120.84,82.76,7.73,58.13,1.97
2019-12-06 21:00:00,197.59,331.8,77.79,54.69,12.3,2.49,18.96,113.26,75.0,8.16,58.98,2.89
2019-12-06 22:00:00,217.76,342.62,77.1,57.0,12.28,2.65,19.74,120.05,83.2,8.18,60.4,3.62
2019-12-06 23:00:00,244.09,369.94,76.56,59.51,12.02,2.58,21.67,122.93,86.39,8.23,59.09,3.38
2019-12-07 00:00:00,259.42,378.14,73.59,56.47,11.66,2.39,24.79,125.01,90.75,7.83,53.2,2.34
2019-12-07 01:00:00,267.03,376.32,68.28,55.54,10.93,2.26,20.11,114.84,83.06,7.51,48.21,1.85
2019-12-07 02:00:00,262.52,366.26,61.28,54.18,10.7,2.1,21.42,113.43,84.4,7.31,45.66,1.78
2019-12-07 03:00:00,260.2,358.88,57.61,52.91,10.67,1.89,19.94,106.14,77.99,7.04,43.37,1.89
2019-12-07 04:00:00,256.77,353.34,52.52,52.54,10.66,1.89,19.5,107.18,84.16,6.56,39.85,2.28
2019-12-07 05:00:00,256.63,349.12,52.1,51.58,11.08,1.8,18.91,112.67,90.96,6.73,38.39,1.47
2019-12-07 06:00:00,255.5,350.58,49.19,53.69,10.2,1.78,19.41,103.79,85.4,6.52,38.57,0.96
2019-12-07 07:00:00,253.77,348.93,48.27,55.08,10.31,1.82,20.09,104.2,86.72,6.84,38.47,1.35
2019-12-07 08:00:00,261.66,365.83,51.08,57.89,10.48,2.02,20.92,117.93,93.86,6.84,34.83,1.63
2019-12-07 09:00:00,275.65,390.5,64.9,58.8,10.83,2.0,22.59,106.73,78.84,6.95,32.15,1.56
2019-12-07 10:00:00,292.53,414.55,84.71,59.98,10.95,1.94,25.82,94.19,49.94,6.4,30.08,1.44
2019-12-07 11:00:00,307.88,421.94,87.89,62.57,16.14,1.72,33.84,85.42,37.65,6.89,33.74,1.11
2019-12-07 12:00:00,302.86,425.63,79.11,64.96,15.42,1.49,44.87,67.13,24.15,6.86,41.77,1.0
2019-12-07 13:00:00,253.09,365.39,59.2,59.78,18.44,1.21,64.24,47.2,14.24,5.97,39.82,0.86
2019-12-07 14:00:00,177.18,256.72,45.17,53.99,20.04,1.02,82.07,34.41,9.13,4.67,29.77,0.34
2019-12-07 15:00:00,140.19,212.31,41.39,50.6,19.39,0.93,81.67,31.08,7.71,4.64,30.04,0.24
2019-12-07 16:00:00,126.67,196.36,41.99,49.47,18.31,0.93,75.98,31.03,7.51,4.32,27.58,0.14
2019-12-07 17:00:00,120.28,205.58,50.94,48.4,16.93,1.22,48.62,39.46,10.69,4.66,39.55,0.16
2019-12-07 18:00:00,125.1,254.38,74.1,48.66,15.76,2.07,23.93,90.04,50.54,5.83,48.97,0.42
2019-12-07 19:00:00,147.97,296.2,84.11,50.68,17.63,3.23,20.63,137.86,105.02,6.78,71.72,0.7
2019-12-07 20:00:00,197.17,344.18,86.67,50.51,20.3,4.2,23.14,169.7,148.11,9.27,87.36,1.89
2019-12-07 21:00:00,236.35,406.69,95.05,54.7,22.51,5.09,24.01,203.02,182.1,9.73,86.07,4.75
2019-12-07 22:00:00,273.52,448.39,94.48,63.18,24.54,5.42,25.48,218.83,186.04,10.02,87.39,10.9
2019-12-07 23:00:00,301.08,476.44,90.13,61.56,25.81,5.33,26.59,220.18,213.71,10.9,77.7,12.29
2019-12-08 00:00:00,298.65,468.89,85.79,57.73,21.99,5.58,27.0,238.39,226.06,10.96,84.05,11.68
2019-12-08 01:00:00,305.92,470.85,77.48,64.93,17.94,5.04,27.58,225.28,213.53,12.35,89.12,11.64
2019-12-08 02:00:00,303.72,442.44,75.23,63.79,17.32,4.59,29.41,209.0,194.65,12.37,89.31,10.75
2019-12-08 03:00:00,296.18,427.09,65.79,57.56,17.58,4.34,28.04,219.39,197.83,11.55,85.8,10.44
2019-12-08 04:00:00,286.46,411.54,64.47,53.13,15.36,4.15,27.29,198.87,188.19,10.86,84.8,14.62
2019-12-08 05:00:00,284.21,401.74,59.86,57.47,14.66,3.84,27.51,194.41,172.52,10.26,93.79,14.36
2019-12-08 06:00:00,290.85,400.1,52.95,58.12,14.1,3.63,24.94,197.14,167.11,9.61,84.34,11.57
2019-12-08 07:00:00,293.98,398.36,54.73,60.0,12.57,3.3,23.32,179.67,157.67,9.57,75.78,8.57
2019-12-08 08:00:00,292.85,402.1,53.13,61.5,11.2,3.11,23.19,174.03,150.86,9.14,67.26,5.4
2019-12-08 09:00:00,309.4,424.96,66.11,63.49,11.22,2.84,22.96,151.02,117.28,8.85,57.53,3.69
2019-12-08 10:00:00,322.79,431.47,94.66,67.38,10.33,2.42,24.22,127.89,73.86,8.52,46.46,2.47
2019-12-08 11:00:00,325.11,435.52,89.83,66.07,11.87,1.93,31.16,99.43,45.27,7.65,39.22,1.61
2019-12-08 12:00:00,306.78,409.36,75.76,64.99,13.25,1.58,45.02,72.87,31.81,7.05,37.99,1.64
2019-12-08 13:00:00,249.16,339.08,55.7,60.78,13.62,1.24,59.5,53.33,23.41,5.9,38.18,1.06
2019-12-08 14:00:00,172.02,249.92,47.66,56.61,13.72,1.1,67.38,42.42,17.06,4.59,29.87,0.78
2019-12-08 15:00:00,130.37,190.65,43.45,55.26,13.54,0.96,69.2,37.8,14.6,4.01,31.72,0.41
2019-12-08 16:00:00,107.02,170.35,44.23,52.53,12.97,0.88,66.86,38.07,15.53,3.66,31.27,0.36
2019-12-08 17:00:00,95.55,161.47,52.33,49.19,11.6,0.98,47.81,43.0,14.38,3.98,31.41,0.5
2019-12-08 18:00:00,97.94,187.54,69.5,48.08,10.25,1.41,24.47,74.66,38.74,4.93,31.59,0.38
2019-12-08 19:00:00,125.31,248.21,77.71,49.3,10.71,2.24,18.79,107.63,69.79,5.1,39.7,0.62
2019-12-08 20:00:00,175.67,309.0,82.48,54.55,12.41,3.02,19.76,136.55,98.91,6.27,46.51,2.27
2019-12-08 21:00:00,210.09,363.75,85.21,56.81,12.85,3.64,20.43,164.54,132.07,7.8,54.59,4.91
2019-12-08 22:00:00,235.22,393.42,87.11,55.02,13.69,3.76,12.56,156.57,135.88,8.61,61.74,6.55
2019-12-08 23:00:00,244.19,386.06,84.98,57.98,13.82,3.56,11.78,147.08,125.71,8.96,62.73,6.81
2019-12-09 00:00:00,242.56,374.6,79.84,61.87,13.18,3.27,12.06,149.99,130.8,8.34,62.4,5.37
2019-12-09 01:00:00,239.98,362.03,72.71,62.81,12.56,2.95,11.96,142.65,127.81,8.85,61.16,3.76
2019-12-09 02:00:00,236.25,347.08,65.4,61.71,12.0,2.73,12.13,141.72,114.19,8.34,57.09,2.65
2019-12-09 03:00:00,227.03,330.74,60.72,56.07,11.91,2.67,11.32,142.89,118.89,7.86,52.7,2.47
2019-12-09 04:00:00,222.21,314.69,58.44,54.97,11.47,2.67,11.79,148.67,128.79,7.52,52.09,2.6
2019-12-09 05:00:00,217.73,305.88,56.49,54.49,10.95,2.57,12.82,138.52,120.88,7.43,50.78,2.42
2019-12-09 06:00:00,219.1,308.03,55.27,49.18,10.69,2.61,11.34,136.73,132.12,7.56,49.95,2.41
2019-12-09 07:00:00,230.16,319.69,54.34,57.52,11.0,2.63,12.87,158.04,142.06,7.35,47.82,2.46
2019-12-09 08:00:00,241.94,340.96,57.91,62.38,10.64,2.79,12.98,166.39,149.75,7.52,46.44,1.89
2019-12-09 09:00:00,260.36,381.05,74.33,61.55,10.89,2.73,12.31,153.33,124.2,8.02,43.87,1.83
2019-12-09 10:00:00,273.04,413.5,94.66,65.42,10.91,2.16,13.93,123.69,76.99,7.38,37.41,1.58
2019-12-09 11:00:00,265.87,386.57,84.47,62.56,11.85,1.68,23.66,86.95,41.32,5.93,29.85,1.39
2019-12-09 12:00:00,220.66,322.19,62.34,61.23,12.93,1.29,43.85,58.97,24.68,4.99,29.37,1.51
2019-12-09 13:00:00,157.46,234.68,45.88,54.53,13.51,0.96,67.32,40.16,15.01,3.95,31.0,1.06
2019-12-09 14:00:00,119.37,184.12,43.51,52.88,13.06,0.84,77.57,35.75,12.28,3.21,24.01,0.77
2019-12-09 15:00:00,106.17,173.87,41.6,51.06,12.46,0.88,82.58,33.04,10.58,3.01,29.27,0.42
2019-12-09 16:00:00,99.08,164.36,43.56,48.59,11.81,0.86,81.4,33.99,10.64,2.94,29.57,0.16
2019-12-09 17:00:00,100.74,174.42,53.66,47.99,11.15,0.95,60.63,39.97,10.21,3.53,34.07,0.07
2019-12-09 18:00:00,109.51,221.22,75.03,47.83,10.44,1.4,29.78,63.31,22.28,4.38,35.42,0.91
2019-12-09 19:00:00,134.66,274.68,84.1,48.29,10.26,1.99,19.25,94.68,50.97,5.35,35.25,0.56
2019-12-09 20:00:00,178.13,314.07,92.51,54.31,12.64,2.93,19.97,143.37,105.42,6.34,47.01,1.07
2019-12-09 21:00:00,217.67,393.52,95.33,59.77,14.38,3.79,20.86,157.28,132.49,7.58,61.82,3.06
2019-12-09 22:00:00,237.87,415.47,95.27,62.82,16.72,4.26,22.34,172.77,149.72,8.87,71.31,3.84
2019-12-09 23:00:00,250.34,420.5,91.3,62.11,18.65,4.09,22.61,174.93,150.02,9.8,80.23,4.75
2019-12-10 00:00:00,256.76,408.98,88.25,63.18,16.3,3.59,24.4,167.76,142.33,9.27,76.11,5.4
2019-12-10 01:00:00,256.59,390.46,82.88,62.72,14.22,2.99,23.08,163.36,141.53,9.07,67.02,6.48
2019-12-10 02:00:00,255.33,389.84,71.71,59.11,13.81,2.88,28.81,167.1,142.09,8.49,64.62,5.7
2019-12-10 03:00:00,242.2,360.88,71.36,56.72,13.4,2.7,27.34,151.03,131.19,8.11,62.6,4.46
2019-12-10 04:00:00,237.57,345.39,64.45,55.74,12.35,2.46,25.44,143.0,119.69,7.51,58.92,4.17
2019-12-10 05:00:00,235.56,329.83,59.17,55.12,11.73,2.09,22.69,126.93,105.35,7.47,54.99,3.85
2019-12-10 06:00:00,240.24,331.74,57.2,57.13,11.31,2.05,22.55,119.76,97.26,7.51,50.23,4.12
2019-12-10 07:00:00,248.13,343.13,56.61,57.09,10.93,2.01,21.94,117.79,94.9,7.09,44.56,3.69
2019-12-10 08:00:00,258.47,366.11,58.53,59.09,11.58,2.16,22.6,131.53,109.37,6.94,41.31,2.11
2019-12-10 09:00:00,276.04,412.39,71.94,64.54,11.69,2.32,25.22,125.37,94.32,7.05,41.39,1.33
2019-12-10 10:00:00,297.1,451.63,92.22,67.42,12.58,2.16,29.71,114.36,68.56,6.93,37.76,1.5
2019-12-10 11:00:00,308.97,459.98,84.55,63.13,12.81,1.74,37.45,83.27,37.48,6.46,34.14,0.81
2019-12-10 12:00:00,272.62,400.79,67.73,58.7,12.85,1.34,58.25,62.01,24.03,5.77,28.29,1.02
2019-12-10 13:00:00,209.69,317.87,51.01,56.14,12.37,1.05,75.17,44.48,16.69,5.15,24.97,0.66
2019-12-10 14:00:00,169.1,260.76,46.09,56.71,10.94,0.98,84.41,38.62,13.31,4.29,23.53,0.48
2019-12-10 15:00:00,150.82,232.63,45.27,54.83,10.13,0.98,89.02,35.6,11.39,3.97,26.66,0.31
2019-12-10 16:00:00,144.49,222.25,43.5,54.15,9.77,1.0,91.12,31.46,9.03,4.33,24.04,0.2
2019-12-10 17:00:00,145.37,232.37,55.16,52.17,9.16,1.14,63.17,41.32,10.81,3.83,24.38,0.19
2019-12-10 18:00:00,156.82,288.02,83.6,51.33,8.93,1.76,29.14,79.06,36.31,5.41,38.96,0.28
2019-12-10 19:00:00,185.76,361.82,89.83,51.78,10.3,2.53,21.69,117.86,71.82,6.51,56.85,1.37
2019-12-10 20:00:00,225.66,403.4,102.37,60.49,12.91,3.49,20.44,144.73,103.07,7.05,64.97,3.53
2019-12-10 21:00:00,274.01,437.3,104.12,62.46,14.14,4.41,22.42,167.22,144.35,8.17,78.49,5.05
2019-12-10 22:00:00,303.66,472.98,98.94,69.37,16.64,4.97,23.9,195.25,163.67,8.41,77.04,8.17
2019-12-10 23:00:00,322.74,498.6,96.57,69.16,19.02,4.99,25.43,192.84,166.32,10.01,99.14,10.59
2019-12-11 00:00:00,333.99,500.49,96.95,66.59,18.28,4.9,26.08,177.85,169.32,11.11,97.17,9.17
2019-12-11 01:00:00,340.35,498.13,95.16,67.05,17.06,4.54,30.0,185.93,156.8,11.21,99.59,8.45
2019-12-11 02:00:00,335.02,481.26,89.36,64.38,16.21,4.18,38.16,174.94,159.52,10.9,101.05,10.37
2019-12-11 03:00:00,324.8,463.96,78.8,59.66,16.65,3.95,31.29,176.92,163.82,9.91,95.12,8.51
2019-12-11 04:00:00,321.66,457.03,77.53,58.48,15.97,3.96,29.56,176.94,153.84,9.9,96.85,8.34
2019-12-11 05:00:00,317.39,446.74,74.2,59.43,15.9,3.81,31.1,187.78,163.29,9.58,94.52,8.46
2019-12-11 06:00:00,317.22,444.64,69.78,62.45,15.64,3.76,31.59,191.44,165.77,9.49,89.62,9.21
2019-12-11 07:00:00,315.91,441.54,79.4,62.85,15.89,4.02,30.77,187.58,178.05,9.6,86.35,8.85
2019-12-11 08:00:00,330.25,472.63,72.49,65.62,16.11,4.25,32.88,200.91,193.22,9.91,83.79,6.87
2019-12-11 09:00:00,363.59,559.48,93.78,71.95,17.04,4.13,40.62,226.58,196.06,10.4,81.73,7.39
2019-12-11 10:00:00,374.92,564.46,117.21,72.9,16.85,3.01,51.88,166.27,105.7,9.34,70.8,6.26
2019-12-11 11:00:00,350.4,512.22,103.77,67.1,16.38,2.23,47.6,109.06,48.27,7.57,47.72,3.97
2019-12-11 12:00:00,303.04,424.48,84.96,64.77,15.36,1.77,52.74,80.65,36.22,6.0,39.17,2.34
2019-12-11 13:00:00,249.09,372.16,69.5,70.35,13.59,1.38,70.23,65.81,30.06,5.13,35.57,1.26
2019-12-11 14:00:00,217.95,332.14,57.47,71.44,12.91,1.28,78.64,50.06,19.68,4.27,27.48,1.26
2019-12-11 15:00:00,197.35,310.42,60.88,70.32,12.02,1.27,80.77,50.63,20.53,4.34,22.55,1.05
2019-12-11 16:00:00,193.68,310.02,76.49,67.79,10.51,1.43,63.68,49.3,19.54,3.84,29.47,0.9
2019-12-11 17:00:00,202.5,339.5,82.05,67.74,9.91,1.68,47.59,53.58,13.8,4.7,40.36,1.04
2019-12-11 18:00:00,220.59,373.24,93.36,69.96,10.77,2.1,31.4,84.16,36.27,5.08,41.84,1.4
2019-12-11 19:00:00,256.21,446.69,100.14,71.82,11.29,2.86,26.11,115.98,68.86,6.66,63.66,1.31
2019-12-11 20:00:00,294.04,478.62,93.82,73.3,12.41,3.62,26.89,132.95,89.42,7.65,80.56,1.65
2019-12-11 21:00:00,324.9,528.89,95.71,79.16,13.97,4.01,32.19,143.67,101.25,8.1,86.75,3.34
2019-12-11 22:00:00,347.72,540.79,95.66,79.05,15.46,4.2,30.35,160.36,118.38,8.17,74.87,3.52
2019-12-11 23:00:00,363.74,564.01,94.99,83.72,16.89,4.35,32.98,179.69,144.72,9.04,70.24,3.74
2019-12-12 00:00:00,375.85,580.43,87.82,84.57,16.61,3.99,34.22,170.24,139.63,9.42,74.79,4.84
2019-12-12 01:00:00,378.74,567.75,94.5,83.47,15.61,3.83,33.1,178.93,146.55,9.73,71.72,5.85
2019-12-12 02:00:00,379.17,546.72,85.66,78.27,15.09,3.47,38.99,173.25,130.44,10.71,70.41,6.78
2019-12-12 03:00:00,368.6,529.17,83.28,71.98,15.22,2.93,45.25,154.02,121.27,8.97,58.02,7.65
2019-12-12 04:00:00,352.74,501.7,81.92,78.17,14.37,2.26,43.33,115.0,78.83,7.49,59.41,6.43
2019-12-12 05:00:00,337.38,462.56,72.07,78.64,13.09,2.12,35.45,96.42,62.58,7.96,55.65,3.71
2019-12-12 06:00:00,332.34,447.0,67.82,72.4,12.54,2.04,28.46,90.64,58.77,7.51,50.81,2.82
2019-12-12 07:00:00,328.76,443.09,67.16,77.25,12.58,2.04,30.75,88.51,57.3,7.54,46.55,2.32
2019-12-12 08:00:00,343.04,477.86,69.81,76.29,12.5,2.11,37.66,92.67,60.08,7.99,48.05,1.98
2019-12-12 09:00:00,363.86,518.73,74.35,76.41,12.71,2.26,39.8,92.01,56.69,7.94,43.67,1.5
2019-12-12 10:00:00,361.48,536.48,82.54,78.68,13.91,2.3,39.97,87.5,46.72,7.38,39.8,1.3
2019-12-12 11:00:00,347.52,521.68,75.94,70.48,15.87,2.06,38.51,69.65,29.61,7.49,34.58,1.36
2019-12-12 12:00:00,317.3,471.66,59.45,62.54,16.28,1.61,45.84,50.49,18.93,5.98,27.74,1.19
2019-12-12 13:00:00,264.89,399.87,49.21,69.22,15.89,1.41,62.21,38.35,12.15,5.09,23.83,0.84
2019-12-12 14:00:00,232.8,358.33,52.15,69.0,14.2,1.31,64.24,37.97,18.82,4.7,21.26,0.59
2019-12-12 15:00:00,217.75,333.74,45.22,67.96,11.77,1.26,62.21,31.79,8.25,4.22,19.76,0.28
2019-12-12 16:00:00,198.65,308.94,44.66,66.83,10.75,1.33,63.83,30.27,7.03,3.57,23.43,0.14
2019-12-12 17:00:00,185.17,296.36,49.01,62.83,10.35,1.27,65.31,32.38,7.1,3.46,24.18,0.28
2019-12-12 18:00:00,186.01,298.99,53.91,60.02,9.49,1.39,52.85,35.51,7.78,3.63,21.14,0.33
2019-12-12 19:00:00,200.03,306.07,62.46,61.47,8.72,1.72,37.98,42.32,10.35,4.21,25.56,0.44
2019-12-12 20:00:00,211.32,294.71,56.75,66.6,9.43,1.59,39.45,40.37,10.52,4.66,31.08,0.44
2019-12-12 21:00:00,202.17,277.7,45.74,63.01,9.54,1.42,38.14,37.14,13.67,3.89,23.18,0.28
2019-12-12 22:00:00,181.36,233.7,42.4,60.58,8.24,1.32,39.73,30.48,9.34,4.02,21.51,0.42
2019-12-12 23:00:00,153.43,188.98,40.69,58.82,7.8,1.14,41.95,28.38,7.65,3.43,15.7,0.14
2019-12-13 00:00:00,119.15,143.45,43.09,57.29,8.1,1.09,37.8,33.52,11.6,3.03,12.76,0.12
2019-12-13 01:00:00,100.48,118.83,44.53,55.93,7.69,1.05,35.22,33.55,9.67,2.77,12.72,0.17
2019-12-13 02:00:00,103.44,122.95,39.28,57.54,8.1,1.05,42.47,29.22,8.87,2.26,12.96,0.2
2019-12-13 03:00:00,109.4,131.7,38.49,57.81,7.8,1.05,36.01,29.32,9.74,2.15,13.87,0.18
2019-12-13 04:00:00,111.87,133.87,39.39,60.43,7.55,1.03,29.75,29.97,9.91,2.46,14.46,0.12
2019-12-13 05:00:00,105.19,131.66,36.72,63.26,8.2,1.02,34.06,27.96,9.25,2.37,13.44,0.14
2019-12-13 06:00:00,99.66,129.53,35.16,43.62,7.37,1.04,34.14,26.55,9.05,2.14,13.29,0.18
2019-12-13 07:00:00,88.58,110.16,38.4,43.29,7.84,1.03,31.56,29.26,10.79,2.03,13.58,0.12
2019-12-13 08:00:00,66.39,76.71,43.8,42.03,7.59,1.04,27.53,33.1,12.22,2.05,12.76,0.1
2019-12-13 09:00:00,48.05,55.44,48.09,45.96,9.06,1.18,26.63,37.8,15.1,2.04,12.82,0.16
2019-12-13 10:00:00,44.89,56.93,47.45,45.46,7.26,1.34,29.38,38.39,15.51,2.1,12.1,0.22
2019-12-13 11:00:00,61.8,77.0,43.65,51.49,7.93,1.18,26.67,35.37,13.76,2.3,12.78,0.14
2019-12-13 12:00:00,73.95,97.06,42.24,45.26,8.43,1.16,28.88,34.16,14.16,2.77,13.42,0.13
2019-12-13 13:00:00,81.25,114.39,44.75,46.72,8.72,1.21,27.26,34.7,13.82,2.62,14.41,0.25
2019-12-13 14:00:00,87.8,126.94,43.65,49.8,8.23,1.27,25.51,34.5,13.15,3.02,15.57,0.39
2019-12-13 15:00:00,97.65,137.77,42.5,48.81,7.67,1.32,25.06,35.41,15.4,3.05,16.47,0.42
2019-12-13 16:00:00,108.71,145.85,34.7,46.5,7.65,1.19,25.63,29.04,13.43,3.08,17.67,0.23
2019-12-13 17:00:00,123.62,169.45,40.0,50.18,8.11,1.41,24.81,34.84,14.04,3.59,24.11,0.33
2019-12-13 18:00:00,132.4,181.2,39.15,50.7,7.56,1.3,24.47,33.01,18.92,3.71,24.24,0.27
2019-12-13 19:00:00,125.16,176.31,41.66,48.8,7.62,1.27,21.91,34.14,18.02,3.82,24.12,0.34
2019-12-13 20:00:00,117.02,167.97,43.51,52.09,8.18,1.18,22.32,37.04,16.95,3.9,25.27,0.39
2019-12-13 21:00:00,105.19,149.93,40.41,46.71,7.96,1.08,26.84,32.97,17.64,3.33,21.12,0.42
2019-12-13 22:00:00,89.4,125.8,37.89,46.18,7.47,1.0,29.56,32.99,13.53,2.58,18.82,0.11
2019-12-13 23:00:00,69.92,101.26,40.64,44.87,7.6,0.92,25.78,33.78,14.52,2.31,15.8,0.21
2019-12-14 00:00:00,65.13,96.02,39.35,44.56,7.52,0.9,20.12,31.07,12.11,2.6,14.22,0.24
2019-12-14 01:00:00,70.29,104.61,41.17,41.68,7.37,1.04,15.14,36.91,17.12,2.33,16.49,0.21
2019-12-14 02:00:00,71.72,109.97,38.28,42.37,6.74,1.15,14.29,40.45,23.0,2.74,15.88,0.3
2019-12-14 03:00:00,69.52,113.64,37.05,40.94,7.24,1.23,12.96,47.79,32.89,2.77,15.97,0.2
